decade,year,gener,source,left_context,keyword,right_context,text,dm_code,notes,auto_code,confidence,reason
1870,1876,FIC,RoderickHudson,places. It seemed strange that she should please him so,well,"at so slender a cost, but please him she did,","  in the most unexpected places. It seemed strange that she should please him so well at so slender a cost, but please him she did, prodigiously, and",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"very happy, and she earnestly prays that all may continue",well,"with him. He sent us, a short time ago, several","  held has made her very happy, and she earnestly prays that all may continue well with him. He sent us, a short time ago, several large photographs",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"minutes; I have chosen a cavalier for you, and chosen",well!,""" The young man disengaged himself, made a ceremonious bow,","  you for twenty minutes; I have chosen a cavalier for you, and chosen well! "" The young man disengaged himself, made a ceremonious bow, joined his",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"picnic? Perfectly. Has your coming abroad succeeded, for yourself, as",well,"as you hoped? "" "" I think I may say","  that picnic? Perfectly. Has your coming abroad succeeded, for yourself, as well as you hoped? "" "" I think I may say that it has turned",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"me, not perhaps that I should some day do as","well,","but that at least I might! "" "" As you","  and it seemed to me, not perhaps that I should some day do as well, but that at least I might! "" "" As you say, you",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,apprehension that things after all might not go so ideally,well,"with Roderick. When he understood his anxiety it vexed him,","  it, by an undue apprehension that things after all might not go so ideally well with Roderick. When he understood his anxiety it vexed him, and he rebuked",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"to her? "" "" Not in the least. "" ""","Well,","who else? "" "" He lived with his mother. She","  he make love to her? "" "" Not in the least. "" "" Well, who else? "" "" He lived with his mother. She is the",1,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,only murmur that he was glad she found Roderick looking,well.,He had of course promptly asked himself whether the best,  haggard brow. He could only murmur that he was glad she found Roderick looking well. He had of course promptly asked himself whether the best discretion dictated that he,0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"vouchsafed no smile. Her face became graver than ever. ""","Well,","well, "" said Mrs. Hudson, "" we must hope that","  Garland vouchsafed no smile. Her face became graver than ever. "" Well, well, "" said Mrs. Hudson, "" we must hope that it is all for",1,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,""" "" Miss Light seemed to me to know very",well,"how far she could go, "" Rowland answered. "" She","  I am utterly infatuated. "" "" Miss Light seemed to me to know very well how far she could go, "" Rowland answered. "" She was twisting you",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,""" said Miss Blanchard. "" If you could do as",well,"as this there, "" said Singleton, blushing and smiling, ""","  white wooden houses! "" said Miss Blanchard. "" If you could do as well as this there, "" said Singleton, blushing and smiling, "" one might",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson," ; "" I hope he is",well,"and happy. "" "" He is very well, "" said","  ; "" I hope he is well and happy. "" "" He is very well, "" said Rowland. "" He is back at work again. "" """,0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,"knowledge of evil displayed in my very mistakes. "" ""","Well,","then, "" said Rowland, "" I will ask no questions.","  and shocked at the knowledge of evil displayed in my very mistakes. "" "" Well, then, "" said Rowland, "" I will ask no questions. But",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,what has got into me. I have lately learned terribly,well,how to be idle. I am afraid to think how,  I don't know what has got into me. I have lately learned terribly well how to be idle. I am afraid to think how long it is since,0,NA,0,high,Noun: the well
1870,1876,FIC,RoderickHudson,"back to Miss Garland and sat down beside her. ""","Well,","what do you think of Europe? "" he asked, smiling.","  else. Rowland went back to Miss Garland and sat down beside her. "" Well, what do you think of Europe? "" he asked, smiling. """,1,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"been living Roderick's intellectual life the past three months, as",well,as his own. As he looked back on these full-flavored,"  he had really been living Roderick's intellectual life the past three months, as well as his own. As he looked back on these full-flavored weeks, he drew",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"rose and began to laugh. "" You say that very","well,","but the Italians do it better. "" This assertion seemed","  with vehemence. Christina rose and began to laugh. "" You say that very well, but the Italians do it better. "" This assertion seemed likely to be",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,who went sometimes into company. She had more beauty as,"well,",inasmuch as her beauty before had been the depth of,"  like a young woman who went sometimes into company. She had more beauty as well, inasmuch as her beauty before had been the depth of her expression, and",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"latitude. "" "" Oh, I take it you know very",well,"that we are looking for a husband, and that none","  assumed an unpardonable latitude. "" "" Oh, I take it you know very well that we are looking for a husband, and that none but tremendous swells need",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,are worse fates in the world than being loved too,well.,"I have not had the pleasure of seeing your mother,","  your virtues, and there are worse fates in the world than being loved too well. I have not had the pleasure of seeing your mother, but I would",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"very remarkable young lady. "" "" Oh, I know it",well;,I had occasion to say so to myself the other,"  Christina is a very remarkable young lady. "" "" Oh, I know it well; I had occasion to say so to myself the other day. She came",1,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"to build up something that looks like them. "" ""","Well,",there you are with your model in an attitude on,"  your clay and try to build up something that looks like them. "" "" Well, there you are with your model in an attitude on one side, yourself",1,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"that I' m not afraid. I can but try, as",well,as the rest of them! The fellow who did that,"  all is that I' m not afraid. I can but try, as well as the rest of them! The fellow who did that gazing goddess yonder only",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"I have behaved beautifully. "" "" You have done very",well;,"I have been building great hopes on it. "" ""","  It seems to me I have behaved beautifully. "" "" You have done very well; I have been building great hopes on it. "" "" I have done",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,"Europe! "" "" Very likely, "" said Rowland. "" Very","well,","sir, I taught her to read; I guided her little","  girl in Europe! "" "" Very likely, "" said Rowland. "" Very well, sir, I taught her to read; I guided her little hands to",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,"with me, "" Rowland added; "" that will do as",well;,"and suffer me, as I go out, to stop a","  . Shake hands with me, "" Rowland added; "" that will do as well; and suffer me, as I go out, to stop a moment in",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"to be done, you had better have it done as",well,"as possible. "" "" Mamma hesitates, "" said Miss Light,","  the thing' s to be done, you had better have it done as well as possible. "" "" Mamma hesitates, "" said Miss Light, "" because",0,NA,0,high,Fixed phrase: as well / may well
1870,1876,FIC,RoderickHudson,"in the second place,' Nonsense! the boy is doing very",well.,"Let well alone!' "" "" That in the first five","  have said in the second place,' Nonsense! the boy is doing very well. Let well alone!' "" "" That in the first five minutes.",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,Orthodox minister. Roderick had chosen the feasting-place; he knew it,well,"and had passed many a summer afternoon there, lying at","  , the young Orthodox minister. Roderick had chosen the feasting-place; he knew it well and had passed many a summer afternoon there, lying at his length on the",0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,But the signorina will receive no favors; I know her,well!,She would rather have her beauty blasted than seem to,  but her beauty. But the signorina will receive no favors; I know her well! She would rather have her beauty blasted than seem to care about the marriage,0,NA,NA,low,MANUAL REVIEW NEEDED
1870,1876,FIC,RoderickHudson,"solemnity. "" You ought to be made to know very",well,what we all feel. Mrs. Hudson tells me that she,"  , speaking with due solemnity. "" You ought to be made to know very well what we all feel. Mrs. Hudson tells me that she has told you what",0,NA,0,high,Intensifier + well
1870,1876,FIC,RoderickHudson,They tell us we owe so much to our parents.,"Well,","I' ve paid the filial debt handsomely! "" He walked","  do say it. They tell us we owe so much to our parents. Well, I' ve paid the filial debt handsomely! "" He walked up and",1,NA,1,high,DM: Sentence-initial + comma/punct
